Driver ID,Rid,Ts,Lat,Lon,Speed
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:50.899,22.5843369,88.4228523,7.306662559509277
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:50.899,22.5843369,88.4228523,7.306662559509277
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:50.899,22.5843369,88.4228523,7.306662559509277
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:50.899,22.5843369,88.4228523,7.306662559509277
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:47.197,22.5841152,88.4229357,10.638626098632812
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:47.197,22.5841152,88.4229357,10.638626098632812
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:47.197,22.5841152,88.4229357,10.638626098632812
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:41.031,22.5835789,88.423175,14.230937004089355
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:41.031,22.5835789,88.423175,14.230937004089355
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:41.031,22.5835789,88.423175,14.230937004089355
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:41.031,22.5835789,88.423175,14.230937004089355
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:41.031,22.5835789,88.423175,14.230937004089355
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:41.031,22.5835789,88.423175,14.230937004089355
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:41.031,22.5835789,88.423175,14.230937004089355
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:41.031,22.5835789,88.423175,14.230937004089355
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:26.923,22.5826353,88.4239921,0.059251490980386734
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:26.923,22.5826353,88.4239921,0.059251490980386734
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:26.923,22.5826353,88.4239921,0.059251490980386734
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:26.923,22.5826353,88.4239921,0.059251490980386734
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:25.681,22.5826341,88.4239945,0.0525234192609787
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:24.681,22.5826,88.4241199,0.02243516594171524
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:23.681,22.5826099,88.4239686,0.03936231508851051
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:21.608,22.5826857,88.4237754,10.782876014709473
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:21.608,22.5826857,88.4237754,10.782876014709473
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:16.581,22.5823487,88.4241892,2.967463970184326
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:16.581,22.5823487,88.4241892,2.967463970184326
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:16.581,22.5823487,88.4241892,2.967463970184326
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:10.117,22.5821775,88.4242593,0.17711055278778076
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:10.117,22.5821775,88.4242593,0.17711055278778076
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:10.117,22.5821775,88.4242593,0.17711055278778076
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:02.548,22.5821932,88.4242574,1.857441782951355
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:02.548,22.5821932,88.4242574,1.857441782951355
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:02.548,22.5821932,88.4242574,1.857441782951355
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:02.548,22.5821932,88.4242574,1.857441782951355
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:27:02.548,22.5821932,88.4242574,1.857441782951355
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:26:55.799,22.5821199,88.4243326,6.888643264770508
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:26:55.799,22.5821199,88.4243326,6.888643264770508
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:26:55.799,22.5821199,88.4243326,6.888643264770508
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:26:55.799,22.5821199,88.4243326,6.888643264770508
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:26:55.799,22.5821199,88.4243326,6.888643264770508
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:26:47.82,22.5816588,88.424478,11.07006549835205
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:26:47.82,22.5816588,88.424478,11.07006549835205
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:26:47.82,22.5816588,88.424478,11.07006549835205
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:26:47.82,22.5816588,88.424478,11.07006549835205
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:26:47.82,22.5816588,88.424478,11.07006549835205
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:26:47.82,22.5816588,88.424478,11.07006549835205
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:26:41.394,22.581154,88.4248997,12.231246948242188
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:26:41.394,22.581154,88.4248997,12.231246948242188
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:26:41.394,22.581154,88.4248997,12.231246948242188
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:26:34.822,22.5805859,88.4254038,8.935829162597656
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:26:34.822,22.5805859,88.4254038,8.935829162597656
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:26:34.822,22.5805859,88.4254038,8.935829162597656
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:26:26.731,22.579955,88.4256279,3.2054831981658936
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:26:26.731,22.579955,88.4256279,3.2054831981658936
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:26:26.731,22.579955,88.4256279,3.2054831981658936
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:26:18.63,22.5797431,88.4257552,1.0426210165023804
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:26:18.63,22.5797431,88.4257552,1.0426210165023804
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:26:14.766,22.5796901,88.4257848,5.103479862213135
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:26:14.766,22.5796901,88.4257848,5.103479862213135
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:26:14.766,22.5796901,88.4257848,5.103479862213135
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:26:09.734,22.5799848,88.4257473,5.07357931137085
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:26:09.734,22.5799848,88.4257473,5.07357931137085
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:26:09.734,22.5799848,88.4257473,5.07357931137085
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:26:04.751,22.5800027,88.4258693,21.424171447753903
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:25:57.749,22.5787118,88.4270866,2.9628584384918213
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:25:49.967,22.5786671,88.4268859,6.527631759643555
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:25:49.967,22.5786671,88.4268859,6.527631759643555
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:25:49.967,22.5786671,88.4268859,6.527631759643555
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:25:49.967,22.5786671,88.4268859,6.527631759643555
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:25:49.967,22.5786671,88.4268859,6.527631759643555
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:25:44.803,22.5787044,88.4264762,7.6455535888671875
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:25:44.803,22.5787044,88.4264762,7.6455535888671875
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:25:44.803,22.5787044,88.4264762,7.6455535888671875
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:25:37.376,22.578722,88.427065,9.545113563537598
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:25:37.376,22.578722,88.427065,9.545113563537598
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:25:37.376,22.578722,88.427065,9.545113563537598
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:25:37.376,22.578722,88.427065,9.545113563537598
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:25:37.376,22.578722,88.427065,9.545113563537598
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:25:32.268,22.5782197,88.4271165,7.668494701385498
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:25:32.268,22.5782197,88.4271165,7.668494701385498
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:25:32.268,22.5782197,88.4271165,7.668494701385498
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:25:32.268,22.5782197,88.4271165,7.668494701385498
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:25:27.401,22.5779746,88.4274161,0.005830943584442139
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:25:27.401,22.5779746,88.4274161,0.005830943584442139
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:25:21.362,22.5779732,88.4274174,0.0
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:25:21.362,22.5779732,88.4274174,0.0
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:25:21.362,22.5779732,88.4274174,0.0
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:25:21.362,22.5779732,88.4274174,0.0
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:25:11.341,22.5763666,88.4300871,3.2902660369873047
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:25:11.341,22.5763666,88.4300871,3.2902660369873047
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:25:11.341,22.5763666,88.4300871,3.2902660369873047
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:25:11.341,22.5763666,88.4300871,3.2902660369873047
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:25:11.341,22.5763666,88.4300871,3.2902660369873047
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:25:11.341,22.5763666,88.4300871,3.2902660369873047
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:25:11.341,22.5763666,88.4300871,3.2902660369873047
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:57.847,22.5763585,88.4300975,3.1232237233780324E-4
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:57.847,22.5763585,88.4300975,3.1232237233780324E-4
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:57.847,22.5763585,88.4300975,3.1232237233780324E-4
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:57.847,22.5763585,88.4300975,3.1232237233780324E-4
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:57.847,22.5763585,88.4300975,3.1232237233780324E-4
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:57.847,22.5763585,88.4300975,3.1232237233780324E-4
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:57.847,22.5763585,88.4300975,3.1232237233780324E-4
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:57.847,22.5763585,88.4300975,3.1232237233780324E-4
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:44.343,22.5763696,88.4296841,0.002489832928404212
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:44.343,22.5763696,88.4296841,0.002489832928404212
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:44.343,22.5763696,88.4296841,0.002489832928404212
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:44.343,22.5763696,88.4296841,0.002489832928404212
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:44.343,22.5763696,88.4296841,0.002489832928404212
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:44.343,22.5763696,88.4296841,0.002489832928404212
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:44.343,22.5763696,88.4296841,0.002489832928404212
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:44.343,22.5763696,88.4296841,0.002489832928404212
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:30.343,22.576312,88.4299885,0.006981469225138426
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:30.343,22.576312,88.4299885,0.006981469225138426
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:30.343,22.576312,88.4299885,0.006981469225138426
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:30.343,22.576312,88.4299885,0.006981469225138426
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:30.343,22.576312,88.4299885,0.006981469225138426
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:30.343,22.576312,88.4299885,0.006981469225138426
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:30.343,22.576312,88.4299885,0.006981469225138426
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:16.829,22.5763766,88.4303129,0.009278330951929092
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:16.829,22.5763766,88.4303129,0.009278330951929092
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:16.829,22.5763766,88.4303129,0.009278330951929092
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:16.829,22.5763766,88.4303129,0.009278330951929092
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:16.829,22.5763766,88.4303129,0.009278330951929092
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:16.342,22.5763765,88.4303128,0.009231905452907084
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:01.715,22.5760923,88.4305523,3.542933464050293
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:01.715,22.5760923,88.4305523,3.542933464050293
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:01.715,22.5760923,88.4305523,3.542933464050293
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:24:00.715,22.5758954,88.430831,3.0532584190368652
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:23:59.714,22.5759585,88.4312652,2.791977882385254
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:23:58.714,22.5761626,88.4308728,1.982376217842102
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:23:56.252,22.5763158,88.430629,8.219843864440918
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:23:56.252,22.5763158,88.430629,8.219843864440918
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:23:51.048,22.5762954,88.4310421,11.133028030395508
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:23:51.048,22.5762954,88.4310421,11.133028030395508
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:23:51.048,22.5762954,88.4310421,11.133028030395508
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:23:44.722,22.5758966,88.4316025,9.058148384094238
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:23:44.722,22.5758966,88.4316025,9.058148384094238
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:23:44.722,22.5758966,88.4316025,9.058148384094238
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:23:35.05,22.5754653,88.4323414,4.954840183258057
d6684339-5b40-4d2d-b222-a78163b4d0af,697eaa42-3157-420b-801b-cc91acaa0ebf,2025-05-09T12:23:35.05,22.5754653,88.4323414,4.954840183258057
